timestamp,capital,cash,position_value,open_positions
2026-03-02 04:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 05:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 06:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 07:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 08:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 09:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 10:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 11:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 12:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 13:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 14:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 15:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 16:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
2026-03-02 17:18:29.171750,500.18397327195623,500.18397327195623,0.0,0
